ExperimentDate,ExperimentTime,ExperimentTimeFraction,timeStamp,experimentId,activityTypeId,subjectId,deviceId,x,y,z,aX,aY,aZ,qW,qX,qY,qZ,lat,lon,speed,tag,alt,incl,counter
4/20/2017 12:00:00 AM,23:16:28,718591700,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.719375610352,-3.74809861183167,-165.719375610352,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646001
4/20/2017 12:00:00 AM,23:16:28,719589300,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.673095703125,-3.83771896362305,-165.673095703125,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646003
4/20/2017 12:00:00 AM,23:16:28,720089500,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.767761230469,-5.38037490844727,-165.767761230469,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646004
4/20/2017 12:00:00 AM,23:16:28,720589200,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.603546142578,-3.92965245246887,-165.603546142578,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646005
4/20/2017 12:00:00 AM,23:16:28,722087700,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.668243408203,-3.74450755119324,-165.668243408203,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646007
4/20/2017 12:00:00 AM,23:16:28,722087700,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.719970703125,-5.73637199401855,-165.719970703125,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646009
4/20/2017 12:00:00 AM,23:16:28,723587400,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.746444702148,-5.22461271286011,-165.746444702148,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646010
4/20/2017 12:00:00 AM,23:16:28,725089900,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.706176757813,-5.43425846099854,-165.706176757813,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646011
4/20/2017 12:00:00 AM,23:16:28,726087000,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.643417358398,-3.71927046775818,-165.643417358398,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646013
4/20/2017 12:00:00 AM,23:16:28,726591600,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.930969238281,-6.03011989593506,-165.930969238281,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646014
4/20/2017 12:00:00 AM,23:16:28,728629400,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.78987121582,-5.51030302047729,-165.78987121582,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646015
4/20/2017 12:00:00 AM,23:16:28,760604300,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.760375976563,-5.41345882415771,-165.760375976563,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646019
4/20/2017 12:00:00 AM,23:16:28,763087700,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.616409301758,-3.8048882484436,-165.616409301758,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646020
4/20/2017 12:00:00 AM,23:16:28,798088900,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.96403503418,-5.69266176223755,-165.96403503418,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646022
4/20/2017 12:00:00 AM,23:16:28,800589500,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.714370727539,-3.75934958457947,-165.714370727539,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646023
4/20/2017 12:00:00 AM,23:16:28,835588500,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.672637939453,-5.65926933288574,-165.672637939453,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646025
4/20/2017 12:00:00 AM,23:16:28,840089400,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.627944946289,-3.70303559303284,-165.627944946289,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646026
4/20/2017 12:00:00 AM,23:16:28,876130000,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.577423095703,-3.80060076713562,-165.577423095703,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646028
4/20/2017 12:00:00 AM,23:16:28,910429000,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-166.072311401367,-5.43335342407227,-166.072311401367,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646031
4/20/2017 12:00:00 AM,23:16:28,912416200,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.675033569336,-3.66714811325073,-165.675033569336,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646032
4/20/2017 12:00:00 AM,23:16:28,912416200,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.858016967773,-5.36425065994263,-165.858016967773,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646033
4/20/2017 12:00:00 AM,23:16:28,948413500,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.761444091797,-5.54648923873901,-165.761444091797,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646035
4/20/2017 12:00:00 AM,23:16:28,950416100,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.659606933594,-3.79091215133667,-165.659606933594,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646036
4/20/2017 12:00:00 AM,23:16:28,987466400,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.792083740234,-5.42867660522461,-165.792083740234,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646038
4/20/2017 12:00:00 AM,23:16:28,988965300,4/20/2017 11:16:27 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.701019287109,-3.92830634117126,-165.701019287109,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646039
4/20/2017 12:00:00 AM,23:16:28,23981400,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.697448730469,-5.35732746124268,-165.697448730469,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646041
4/20/2017 12:00:00 AM,23:16:28,25481600,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.699081420898,-3.62892651557922,-165.699081420898,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646042
4/20/2017 12:00:00 AM,23:16:28,60558900,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.951629638672,-5.78837394714355,-165.951629638672,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646044
4/20/2017 12:00:00 AM,23:16:28,63059900,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.623413085938,-3.82203078269959,-165.623413085938,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646045
4/20/2017 12:00:00 AM,23:16:28,98058500,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-166.018707275391,-5.79172515869141,-166.018707275391,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646046
4/20/2017 12:00:00 AM,23:16:28,100558900,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.620834350586,-3.73142910003662,-165.620834350586,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646047
4/20/2017 12:00:00 AM,23:16:28,174643900,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.586166381836,-5.45937967300415,-165.586166381836,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646052
4/20/2017 12:00:00 AM,23:16:28,176143100,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.651260375977,-3.746750831604,-165.651260375977,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646053
4/20/2017 12:00:00 AM,23:16:28,176645700,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.755340576172,-5.81892585754395,-165.755340576172,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646054
4/20/2017 12:00:00 AM,23:16:28,178145000,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.672271728516,-3.73823261260986,-165.672271728516,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646055
4/20/2017 12:00:00 AM,23:16:28,210167100,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.812408447266,-5.92536497116089,-165.812408447266,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646057
4/20/2017 12:00:00 AM,23:16:28,213154100,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.616027832031,-3.82582569122314,-165.616027832031,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646058
4/20/2017 12:00:00 AM,23:16:28,215144900,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.573379516602,-3.81294441223145,-165.573379516602,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646059
4/20/2017 12:00:00 AM,23:16:28,248143500,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.976821899414,-6.1971287727356,-165.976821899414,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646061
4/20/2017 12:00:00 AM,23:16:28,250141300,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.524917602539,-3.78806376457214,-165.524917602539,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646062
4/20/2017 12:00:00 AM,23:16:28,250141300,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.398391723633,-5.55493879318237,-165.398391723633,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646063
4/20/2017 12:00:00 AM,23:16:28,285641700,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.919586181641,-5.6316237449646,-165.919586181641,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646065
4/20/2017 12:00:00 AM,23:16:28,288146200,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.601593017578,-3.84007740020752,-165.601593017578,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646066
4/20/2017 12:00:00 AM,23:16:28,325642600,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.630676269531,-3.77142977714539,-165.630676269531,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646069
4/20/2017 12:00:00 AM,23:16:28,361209600,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.849548339844,-5.69060373306274,-165.849548339844,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646070
4/20/2017 12:00:00 AM,23:16:28,363214900,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.669891357422,-3.77841997146606,-165.669891357422,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646071
4/20/2017 12:00:00 AM,23:16:28,363214900,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.744369506836,-5.7304048538208,-165.744369506836,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646072
4/20/2017 12:00:00 AM,23:16:28,397713400,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.929962158203,-6.06570148468018,-165.929962158203,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646075
4/20/2017 12:00:00 AM,23:16:28,400712300,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.639938354492,-3.7745566368103,-165.639938354492,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646076
4/20/2017 12:00:00 AM,23:16:28,435711900,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.617446899414,-5.16461133956909,-165.617446899414,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646078
4/20/2017 12:00:00 AM,23:16:28,438230500,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.691619873047,-3.79115414619446,-165.691619873047,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646079
4/20/2017 12:00:00 AM,23:16:28,473710600,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.695541381836,-6.02324056625366,-165.695541381836,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646081
4/20/2017 12:00:00 AM,23:16:29,510225700,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.959991455078,-5.82513666152954,-165.959991455078,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646084
4/20/2017 12:00:00 AM,23:16:29,547793600,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.753356933594,-5.27732801437378,-165.753356933594,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646086
4/20/2017 12:00:00 AM,23:16:29,550798900,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.657302856445,-3.62937545776367,-165.657302856445,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646087
4/20/2017 12:00:00 AM,23:16:29,585543700,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.824401855469,-5.67102432250977,-165.824401855469,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646089
4/20/2017 12:00:00 AM,23:16:29,588022300,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.67057800293,-3.82715153694153,-165.67057800293,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646090
4/20/2017 12:00:00 AM,23:16:29,590024800,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.732955932617,-3.77199006080627,-165.732955932617,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646091
4/20/2017 12:00:00 AM,23:16:29,624153700,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.919494628906,-5.71330881118774,-165.919494628906,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646093
4/20/2017 12:00:00 AM,23:16:29,626149400,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.670227050781,-3.79466509819031,-165.670227050781,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646094
4/20/2017 12:00:00 AM,23:16:29,627649700,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.610061645508,-3.82943034172058,-165.610061645508,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646095
4/20/2017 12:00:00 AM,23:16:29,663840300,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.707290649414,-3.82052206993103,-165.707290649414,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646097
4/20/2017 12:00:00 AM,23:16:29,735644600,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.849182128906,-5.08476734161377,-165.849182128906,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646101
4/20/2017 12:00:00 AM,23:16:29,737648000,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.869186401367,-5.59141492843628,-165.869186401367,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646102
4/20/2017 12:00:00 AM,23:16:29,738647400,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.659545898438,-3.82731556892395,-165.659545898438,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646103
4/20/2017 12:00:00 AM,23:16:29,740146300,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.736587524414,-3.82718396186829,-165.736587524414,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646104
4/20/2017 12:00:00 AM,23:16:29,773551800,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.618438720703,-5.33043670654297,-165.618438720703,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646106
4/20/2017 12:00:00 AM,23:16:29,775553500,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.677047729492,-5.63420486450195,-165.677047729492,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646107
4/20/2017 12:00:00 AM,23:16:29,776052500,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.686004638672,-3.78982472419739,-165.686004638672,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646108
4/20/2017 12:00:00 AM,23:16:29,810259900,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.846282958984,-6.02108478546143,-165.846282958984,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646110
4/20/2017 12:00:00 AM,23:16:29,812767100,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.622894287109,-3.91172504425049,-165.622894287109,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646111
4/20/2017 12:00:00 AM,23:16:29,847916300,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.673477172852,-5.0775899887085,-165.673477172852,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646113
4/20/2017 12:00:00 AM,23:16:29,850916000,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.578155517578,-3.74238133430481,-165.578155517578,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646114
4/20/2017 12:00:00 AM,23:16:29,888344200,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.689849853516,-3.78128695487976,-165.689849853516,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646116
4/20/2017 12:00:00 AM,23:16:29,890845100,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.732788085938,-3.81972742080688,-165.732788085938,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646117
4/20/2017 12:00:00 AM,23:16:29,923345700,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.803619384766,-6.09754753112793,-165.803619384766,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646120
4/20/2017 12:00:00 AM,23:16:29,925345900,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.689849853516,-5.26664638519287,-165.689849853516,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646121
4/20/2017 12:00:00 AM,23:16:29,960844300,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.798477172852,-5.84259748458862,-165.798477172852,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646123
4/20/2017 12:00:00 AM,23:16:29,962846100,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10101Illumiski,-165.62028503418,-3.76847147941589,-165.62028503418,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Rightfoot,2519,0,5646124
4/20/2017 12:00:00 AM,23:16:29,962846100,4/20/2017 11:16:28 PM -06:00,32,1,b65eb234-3a7a-4706-8c9c-8ae6d27179ae,Sensorkit10161Illumiski,-165.850616455078,-5.61193656921387,-165.850616455078,0,0,0,0,0,0,0,40.5824699401855,-111.653617858887,0.0686653628945351,Leftfoot,2519,0,5646125
